#input
r(A),H1-H1,H1-H2,H1-O,H2-H1,H2-H2,H2-O,O-H1,O-H2,O-O
84.91250000000001,1.00000000001211,1.000000000012126,1.0000000000140195,1.0000000000122127,1.0000000000121958,1.0000000000139724,1.0000000000140203,1.0000000000140177,1.0000000000121467
84.9375,1.0000000000120817,1.0000000000120963,1.0000000000102673,1.000000000012184,1.0000000000121676,1.0000000000102172,1.0000000000102647,1.0000000000102616,1.0000000000120712
84.9625,1.0000000000120655,1.0000000000120794,1.0000000000139768,1.0000000000121687,1.000000000012152,1.0000000000139257,1.0000000000139733,1.0000000000139697,1.0000000000121023
84.98750000000001,1.000000000012037,1.000000000012051,1.0000000000102305,1.0000000000121403,1.0000000000121243,1.0000000000101776,1.0000000000102243,1.0000000000102207,1.0000000000120322
85.0125,1.0000000000120204,1.0000000000120337,1.0000000000139346,1.0000000000121245,1.000000000012108,1.0000000000138796,1.0000000000139266,1.0000000000139222,1.0000000000120615
85.03750000000001,1.000000000011992,1.0000000000120048,1.000000000010194,1.0000000000120963,1.0000000000120806,1.0000000000101372,1.0000000000101852,1.0000000000101799,1.0000000000119904
85.0625,1.0000000000119764,1.000000000011988,1.0000000000138916,1.0000000000120808,1.000000000012065,1.000000000013833,1.0000000000138787,1.0000000000138756,1.0000000000120206
85.0875,1.000000000011948,1.000000000011959,1.0000000000101585,1.0000000000120526,1.0000000000120364,1.0000000000100973,1.0000000000101439,1.0000000000101399,1.0000000000119496
85.11250000000001,1.0000000000119318,1.0000000000119427,1.0000000000138498,1.000000000012037,1.0000000000120208,1.0000000000137867,1.0000000000138334,1.0000000000138285,1.0000000000119789
85.1375,1.0000000000119038,1.0000000000119136,1.000000000010123,1.0000000000120084,1.0000000000119935,1.0000000000100582,1.000000000010104,1.000000000010099,1.0000000000119087
85.16250000000001,1.0000000000118883,1.0000000000118974,1.0000000000138076,1.000000000011993,1.000000000011978,1.000000000013741,1.0000000000137854,1.000000000013781,1.0000000000119398
85.1875,1.0000000000118603,1.0000000000118692,1.0000000000100875,1.000000000011965,1.0000000000119496,1.000000000010019,1.0000000000100635,1.0000000000100582,1.0000000000118687
85.2125,1.0000000000118443,1.0000000000118527,1.0000000000137654,1.0000000000119493,1.0000000000119338,1.0000000000136948,1.0000000000137388,1.0000000000137343,1.0000000000118998
85.23750000000001,1.0000000000118168,1.000000000011824,1.0000000000100524,1.0000000000119214,1.0000000000119063,1.000000000009981,1.0000000000100249,1.000000000010019,1.0000000000118279
85.2625,1.0000000000118017,1.0000000000118083,1.0000000000137237,1.0000000000119056,1.000000000011891,1.00000000001365,1.000000000013694,1.0000000000136882,1.000000000011858
85.28750000000001,1.000000000011774,1.00000000001178,1.000000000010016,1.0000000000118776,1.0000000000118627,1.0000000000099427,1.0000000000099853,1.0000000000099796,1.0000000000117888
85.3125,1.0000000000117588,1.000000000011764,1.000000000013681,1.0000000000118623,1.0000000000118472,1.0000000000136051,1.0000000000136477,1.000000000013641,1.000000000011818
85.3375,1.0000000000117308,1.0000000000117355,1.0000000000099822,1.0000000000118339,1.000000000011819,1.000000000009904,1.0000000000099463,1.0000000000099396,1.000000000011747
85.36250000000001,1.0000000000117157,1.0000000000117197,1.0000000000136393,1.0000000000118183,1.0000000000118037,1.0000000000135603,1.000000000013602,1.0000000000135953,1.0000000000117772
85.3875,1.0000000000116889,1.0000000000116922,1.0000000000099463,1.0000000000117901,1.000000000011776,1.0000000000098654,1.0000000000099059,1.0000000000098996,1.0000000000117089
85.41250000000001,1.0000000000116736,1.0000000000116762,1.0000000000135976,1.0000000000117746,1.0000000000117604,1.0000000000135159,1.0000000000135554,1.0000000000135492,1.0000000000117373
85.4375,1.0000000000116467,1.0000000000116487,1.0000000000099099,1.0000000000117464,1.0000000000117328,1.0000000000098268,1.0000000000098663,1.0000000000098597,1.0000000000116689
85.4625,1.0000000000116318,1.000000000011633,1.000000000013555,1.000000000011731,1.0000000000117166,1.000000000013472,1.0000000000135105,1.0000000000135039,1.000000000011699
85.48750000000001,1.000000000011605,1.0000000000116054,1.0000000000098752,1.0000000000117029,1.0000000000116895,1.00000000000979,1.0000000000098277,1.0000000000098201,1.000000000011628
85.5125,1.00000000001159,1.00000000001159,1.000000000013515,1.000000000011687,1.0000000000116744,1.0000000000134275,1.0000000000134657,1.0000000000134581,1.0000000000116591
85.53750000000001,1.0000000000115632,1.000000000011562,1.0000000000098397,1.0000000000116591,1.000000000011647,1.0000000000097522,1.000000000009789,1.0000000000097828,1.0000000000115898
85.5625,1.0000000000115485,1.0000000000115472,1.000000000013472,1.000000000011644,1.0000000000116314,1.0000000000133835,1.000000000013419,1.0000000000134124,1.00000000001162
85.5875,1.0000000000115215,1.0000000000115197,1.0000000000098055,1.000000000011616,1.0000000000116036,1.0000000000097162,1.0000000000097509,1.0000000000097438,1.0000000000115508
85.61250000000001,1.0000000000115072,1.0000000000115048,1.000000000013431,1.0000000000116005,1.0000000000115887,1.0000000000133409,1.0000000000133742,1.000000000013368,1.000000000011581
85.6375,1.0000000000114808,1.0000000000114775,1.00000000000977,1.0000000000115727,1.000000000011561,1.000000000009679,1.0000000000097122,1.0000000000097042,1.0000000000115108
85.66250000000001,1.0000000000114668,1.000000000011463,1.0000000000133902,1.0000000000115574,1.0000000000115457,1.0000000000132983,1.0000000000133302,1.0000000000133222,1.00000000001154
85.6875,1.0000000000114402,1.000000000011436,1.0000000000097353,1.0000000000115297,1.0000000000115183,1.0000000000096425,1.0000000000096732,1.000000000009667,1.0000000000114717
85.7125,1.0000000000114262,1.0000000000114209,1.0000000000133475,1.000000000011514,1.000000000011503,1.0000000000132538,1.0000000000132845,1.0000000000132778,1.0000000000115028
85.73750000000001,1.0000000000114002,1.000000000011394,1.0000000000096998,1.000000000011486,1.000000000011476,1.000000000009607,1.0000000000096354,1.0000000000096279,1.0000000000114335
85.7625,1.0000000000113864,1.0000000000113798,1.0000000000133058,1.0000000000114708,1.0000000000114608,1.0000000000132125,1.0000000000132405,1.0000000000132334,1.0000000000114628
85.78750000000001,1.0000000000113598,1.000000000011353,1.0000000000096643,1.0000000000114435,1.0000000000114335,1.0000000000095701,1.0000000000095977,1.0000000000095906,1.0000000000113944
85.8125,1.000000000011346,1.0000000000113387,1.0000000000132645,1.0000000000114282,1.0000000000114186,1.00000000001317,1.000000000013196,1.0000000000131894,1.0000000000114255
85.8375,1.00000000001132,1.0000000000113118,1.0000000000096296,1.0000000000114007,1.0000000000113916,1.0000000000095337,1.0000000000095595,1.0000000000095524,1.0000000000113536
85.86250000000001,1.0000000000113067,1.0000000000112979,1.0000000000132232,1.0000000000113856,1.0000000000113767,1.0000000000131268,1.0000000000131517,1.0000000000131446,1.0000000000113847
85.8875,1.0000000000112805,1.0000000000112712,1.0000000000095954,1.0000000000113576,1.0000000000113487,1.0000000000094986,1.0000000000095226,1.0000000000095155,1.0000000000113154
85.91250000000001,1.000000000011267,1.000000000011257,1.000000000013181,1.0000000000113427,1.000000000011334,1.000000000013085,1.0000000000131082,1.0000000000131006,1.0000000000113474
85.9375,1.000000000011242,1.000000000011231,1.0000000000095595,1.000000000011315,1.0000000000113074,1.000000000009463,1.0000000000094844,1.0000000000094778,1.000000000011278
85.9625,1.000000000011228,1.0000000000112175,1.0000000000131393,1.0000000000113,1.0000000000112923,1.0000000000130425,1.0000000000130633,1.0000000000130562,1.0000000000113083
85.98750000000001,1.0000000000112028,1.0000000000111915,1.000000000009524,1.0000000000112732,1.0000000000112657,1.0000000000094276,1.0000000000094467,1.0000000000094396,1.0000000000112426
86.0125,1.0000000000111893,1.0000000000111777,1.0000000000130975,1.0000000000112579,1.0000000000112512,1.0000000000130012,1.0000000000130194,1.0000000000130127,1.0000000000112728
86.03750000000001,1.0000000000111644,1.0000000000111513,1.0000000000094889,1.0000000000112308,1.0000000000112244,1.000000000009392,1.000000000009409,1.0000000000094027,1.0000000000112035
86.0625,1.0000000000111506,1.0000000000111375,1.0000000000130567,1.000000000011216,1.0000000000112093,1.0000000000129603,1.0000000000129754,1.0000000000129696,1.0000000000112328
86.0875,1.0000000000111258,1.0000000000111124,1.0000000000094533,1.0000000000111888,1.0000000000111824,1.0000000000093565,1.000000000009372,1.0000000000093654,1.0000000000111662
86.11250000000001,1.0000000000111127,1.0000000000110985,1.0000000000130154,1.0000000000111737,1.0000000000111677,1.0000000000129186,1.0000000000129337,1.0000000000129265,1.0000000000111955
86.1375,1.0000000000110876,1.0000000000110731,1.0000000000094178,1.0000000000111466,1.0000000000111413,1.0000000000093228,1.0000000000093356,1.0000000000093299,1.0000000000111262
86.16250000000001,1.0000000000110747,1.0000000000110598,1.0000000000129736,1.000000000011132,1.0000000000111267,1.0000000000128781,1.000000000012891,1.0000000000128848,1.0000000000111564
86.1875,1.0000000000110498,1.0000000000110345,1.0000000000093827,1.0000000000111051,1.0000000000111002,1.0000000000092877,1.000000000009298,1.000000000009293,1.0000000000110925
86.2125,1.000000000011037,1.0000000000110214,1.0000000000129314,1.0000000000110905,1.0000000000110854,1.0000000000128373,1.0000000000128462,1.0000000000128413,1.0000000000111218
86.23750000000001,1.000000000011012,1.000000000010996,1.0000000000093476,1.0000000000110636,1.00000000001106,1.0000000000092535,1.000000000009262,1.0000000000092566,1.0000000000110525
86.2625,1.0000000000109994,1.000000000010983,1.0000000000128901,1.0000000000110487,1.000000000011045,1.000000000012796,1.0000000000128035,1.0000000000127987,1.0000000000110836
86.28750000000001,1.0000000000109748,1.0000000000109581,1.000000000009312,1.000000000011022,1.0000000000110187,1.0000000000092197,1.0000000000092255,1.0000000000092206,1.000000000011017
86.3125,1.000000000010962,1.0000000000109446,1.0000000000128488,1.0000000000110072,1.0000000000110043,1.000000000012757,1.0000000000127618,1.000000000012757,1.0000000000110463
86.3375,1.0000000000109375,1.0000000000109202,1.000000000009277,1.000000000010981,1.0000000000109783,1.0000000000091842,1.0000000000091882,1.0000000000091847,1.000000000010977
86.36250000000001,1.0000000000109248,1.0000000000109077,1.0000000000128066,1.0000000000109668,1.0000000000109643,1.0000000000127147,1.0000000000127174,1.0000000000127138,1.0000000000110072
86.3875,1.0000000000109004,1.0000000000108829,1.0000000000092424,1.00000000001094,1.000000000010938,1.0000000000091518,1.0000000000091536,1.0000000000091496,1.0000000000109424
86.41250000000001,1.0000000000108884,1.0000000000108702,1.0000000000127653,1.000000000010926,1.000000000010924,1.0000000000126756,1.000000000012676,1.000000000012673,1.0000000000109717
86.4375,1.0000000000108638,1.0000000000108453,1.0000000000092069,1.0000000000108997,1.0000000000108982,1.000000000009118,1.0000000000091172,1.000000000009114,1.0000000000109033
86.4625,1.000000000010852,1.0000000000108331,1.000000000012724,1.0000000000108857,1.0000000000108844,1.0000000000126357,1.000000000012634,1.0000000000126312,1.0000000000109335
86.48750000000001,1.0000000000108278,1.000000000010809,1.0000000000091709,1.0000000000108595,1.0000000000108582,1.0000000000090843,1.0000000000090807,1.000000000009078,1.0000000000108686
86.5125,1.0000000000108156,1.0000000000107963,1.0000000000126819,1.0000000000108453,1.0000000000108447,1.0000000000125975,1.000000000012593,1.00000000001259,1.0000000000108997
86.53750000000001,1.0000000000107911,1.000000000010772,1.0000000000091362,1.0000000000108193,1.0000000000108193,1.0000000000090505,1.0000000000090457,1.0000000000090439,1.0000000000108278
86.5625,1.0000000000107794,1.0000000000107598,1.0000000000126414,1.0000000000108056,1.0000000000108051,1.0000000000125575,1.0000000000125513,1.000000000012549,1.0000000000108589
86.5875,1.0000000000107552,1.0000000000107359,1.0000000000091016,1.0000000000107796,1.0000000000107794,1.0000000000090186,1.0000000000090115,1.0000000000090092,1.000000000010794
86.61250000000001,1.000000000010743,1.0000000000107236,1.0000000000126001,1.0000000000107654,1.0000000000107654,1.000000000012518,1.00000000001251,1.0000000000125078,1.0000000000108225
86.6375,1.0000000000107192,1.0000000000106994,1.0000000000090656,1.0000000000107399,1.0000000000107405,1.0000000000089848,1.000000000008976,1.0000000000089742,1.0000000000107576
86.66250000000001,1.0000000000107074,1.0000000000106877,1.0000000000125584,1.0000000000107263,1.0000000000107276,1.000000000012479,1.0000000000124687,1.0000000000124665,1.0000000000107852
86.6875,1.000000000010684,1.0000000000106641,1.0000000000090306,1.0000000000107006,1.000000000010702,1.0000000000089515,1.0000000000089404,1.0000000000089395,1.0000000000107203
86.7125,1.0000000000106717,1.000000000010652,1.000000000012517,1.0000000000106866,1.0000000000106886,1.0000000000124398,1.0000000000124278,1.0000000000124265,1.0000000000107523
86.73750000000001,1.0000000000106475,1.0000000000106277,1.000000000008995,1.0000000000106604,1.0000000000106635,1.00000000000892,1.0000000000089058,1.0000000000089058,1.000000000010683
86.7625,1.0000000000106362,1.000000000010616,1.0000000000124762,1.0000000000106477,1.00000000001065,1.0000000000124016,1.000000000012386,1.0000000000123865,1.0000000000107132
86.78750000000001,1.0000000000106135,1.0000000000105929,1.00000000000896,1.0000000000106226,1.0000000000106253,1.0000000000088871,1.0000000000088702,1.0000000000088711,1.0000000000106493
86.8125,1.0000000000106015,1.0000000000105815,1.000000000012434,1.000000000010609,1.0000000000106122,1.0000000000123617,1.0000000000123452,1.0000000000123452,1.0000000000106795
86.8375,1.000000000010578,1.0000000000105573,1.0000000000089244,1.000000000010584,1.0000000000105873,1.0000000000088543,1.0000000000088365,1.0000000000088365,1.000000000010611
86.86250000000001,1.0000000000105658,1.0000000000105456,1.0000000000123932,1.0000000000105702,1.0000000000105738,1.0000000000123235,1.0000000000123057,1.000000000012307,1.0000000000106404
86.8875,1.0000000000105431,1.0000000000105227,1.000000000008889,1.0000000000105456,1.0000000000105493,1.0000000000088218,1.0000000000088018,1.000000000008804,1.0000000000105755
86.91250000000001,1.000000000010531,1.000000000010511,1.000000000012352,1.000000000010532,1.000000000010536,1.0000000000122857,1.0000000000122657,1.0000000000122666,1.0000000000106049
86.9375,1.0000000000105083,1.000000000010488,1.0000000000088547,1.0000000000105074,1.000000000010512,1.0000000000087903,1.000000000008768,1.0000000000087699,1.0000000000105382
86.9625,1.0000000000104963,1.0000000000104765,1.000000000012311,1.0000000000104943,1.0000000000104992,1.0000000000122475,1.0000000000122249,1.0000000000122262,1.0000000000105684
86.98750000000001,1.0000000000104736,1.0000000000104536,1.0000000000088196,1.0000000000104696,1.000000000010475,1.0000000000087579,1.0000000000087348,1.0000000000087375,1.0000000000105036
87.0125,1.000000000010462,1.0000000000104419,1.0000000000122693,1.0000000000104567,1.0000000000104619,1.0000000000122093,1.0000000000121854,1.000000000012188,1.000000000010532
87.03750000000001,1.0000000000104392,1.000000000010419,1.000000000008785,1.000000000010432,1.000000000010438,1.000000000008726,1.0000000000087002,1.0000000000087028,1.0000000000104654
87.0625,1.0000000000104277,1.0000000000104077,1.0000000000122284,1.0000000000104197,1.000000000010425,1.0000000000121716,1.000000000012145,1.000000000012148,1.0000000000104974
87.0875,1.0000000000104043,1.0000000000103846,1.00000000000875,1.000000000010395,1.0000000000104006,1.000000000008694,1.0000000000086668,1.00000000000867,1.0000000000104317
87.11250000000001,1.000000000010394,1.000000000010374,1.0000000000121885,1.0000000000103826,1.0000000000103886,1.0000000000121338,1.0000000000121063,1.0000000000121094,1.0000000000104627
87.1375,1.0000000000103704,1.0000000000103508,1.0000000000087153,1.0000000000103584,1.0000000000103644,1.0000000000086624,1.000000000008634,1.000000000008638,1.0000000000103944
87.16250000000001,1.000000000010359,1.0000000000103397,1.0000000000121472,1.0000000000103457,1.0000000000103517,1.000000000012096,1.0000000000120672,1.0000000000120712,1.0000000000104246
87.1875,1.0000000000103364,1.000000000010317,1.0000000000086797,1.0000000000103215,1.0000000000103284,1.0000000000086304,1.0000000000086011,1.0000000000086051,1.0000000000103606
87.2125,1.0000000000103255,1.0000000000103062,1.0000000000121063,1.0000000000103093,1.0000000000103162,1.0000000000120575,1.0000000000120282,1.0000000000120326,1.0000000000103908
87.23750000000001,1.0000000000103022,1.0000000000102833,1.000000000008645,1.000000000010285,1.0000000000102922,1.0000000000085985,1.0000000000085678,1.0000000000085727,1.0000000000103242
87.2625,1.0000000000102915,1.0000000000102727,1.000000000012065,1.0000000000102736,1.0000000000102802,1.0000000000120197,1.0000000000119886,1.0000000000119944,1.0000000000103535
87.28750000000001,1.0000000000102682,1.0000000000102498,1.0000000000086113,1.0000000000102487,1.0000000000102562,1.0000000000085683,1.0000000000085363,1.0000000000085412,1.0000000000102887
87.3125,1.0000000000102574,1.0000000000102383,1.000000000012025,1.0000000000102365,1.000000000010244,1.0000000000119837,1.0000000000119504,1.0000000000119567,1.000000000010318
87.3375,1.0000000000102347,1.000000000010216,1.0000000000085776,1.000000000010213,1.0000000000102207,1.0000000000085376,1.0000000000085034,1.0000000000085087,1.0000000000102522
87.36250000000001,1.0000000000102238,1.0000000000102052,1.000000000011985,1.000000000010201,1.000000000010209,1.0000000000119464,1.0000000000119122,1.0000000000119185,1.0000000000102833
87.3875,1.000000000010201,1.0000000000101832,1.000000000008542,1.0000000000101772,1.0000000000101854,1.0000000000085052,1.0000000000084706,1.0000000000084772,1.0000000000102176
87.41250000000001,1.0000000000101898,1.000000000010172,1.0000000000119447,1.0000000000101652,1.0000000000101734,1.00000000001191,1.0000000000118745,1.0000000000118807,1.000000000010247
87.4375,1.0000000000101676,1.0000000000101505,1.0000000000085087,1.0000000000101423,1.0000000000101505,1.000000000008474,1.0000000000084395,1.0000000000084448,1.000000000010182
87.4625,1.000000000010157,1.0000000000101394,1.0000000000119038,1.0000000000101306,1.000000000010139,1.0000000000118723,1.0000000000118368,1.000000000011843,1.0000000000102123
87.48750000000001,1.000000000010134,1.0000000000101168,1.000000000008474,1.0000000000101066,1.0000000000101152,1.0000000000084444,1.000000000008407,1.0000000000084146,1.0000000000101483
87.5125,1.0000000000101232,1.0000000000101064,1.0000000000118638,1.0000000000100953,1.0000000000101041,1.0000000000118359,1.000000000011799,1.0000000000118061,1.0000000000101767
87.53750000000001,1.0000000000101006,1.0000000000100842,1.00000000000844,1.0000000000100717,1.0000000000100813,1.0000000000084124,1.000000000008376,1.0000000000083822,1.0000000000101128
87.5625,1.0000000000100897,1.0000000000100735,1.0000000000118243,1.0000000000100602,1.0000000000100697,1.000000000011799,1.0000000000117613,1.0000000000117688,1.000000000010142
87.5875,1.0000000000100673,1.0000000000100513,1.0000000000084057,1.0000000000100373,1.0000000000100469,1.0000000000083813,1.000000000008344,1.000000000008351,1.000000000010079
87.61250000000001,1.0000000000100568,1.0000000000100409,1.0000000000117848,1.0000000000100255,1.0000000000100353,1.0000000000117617,1.000000000011724,1.0000000000117315,1.0000000000101066
87.6375,1.0000000000100346,1.0000000000100189,1.0000000000083715,1.0000000000100027,1.000000000010013,1.0000000000083524,1.0000000000083134,1.00000000000832,1.0000000000100426
87.66250000000001,1.0000000000100238,1.0000000000100082,1.0000000000117457,1.0000000000099913,1.0000000000100016,1.0000000000117266,1.0000000000116884,1.0000000000116955,1.0000000000100728
87.6875,1.0000000000100018,1.000000000009986,1.0000000000083378,1.0000000000099691,1.000000000009979,1.0000000000083205,1.0000000000082818,1.0000000000082898,1.0000000000100098
87.7125,1.000000000009991,1.0000000000099756,1.0000000000117062,1.0000000000099576,1.0000000000099678,1.0000000000116898,1.0000000000116511,1.0000000000116591,1.000000000010039
87.73750000000001,1.0000000000099687,1.000000000009954,1.0000000000083054,1.0000000000099347,1.0000000000099452,1.0000000000082907,1.000000000008252,1.0000000000082596,1.0000000000099734
87.7625,1.0000000000099576,1.0000000000099434,1.0000000000116662,1.0000000000099236,1.0000000000099343,1.000000000011653,1.0000000000116143,1.0000000000116223,1.0000000000100036
87.78750000000001,1.000000000009936,1.000000000009922,1.0000000000082716,1.0000000000099014,1.0000000000099123,1.0000000000082605,1.000000000008221,1.0000000000082285,1.0000000000099396
87.8125,1.000000000009925,1.0000000000099114,1.0000000000116267,1.00000000000989,1.000000000009901,1.0000000000116165,1.0000000000115783,1.0000000000115858,1.000000000009969
87.8375,1.0000000000099032,1.0000000000098892,1.0000000000082379,1.0000000000098677,1.0000000000098783,1.0000000000082299,1.0000000000081912,1.0000000000081974,1.0000000000099059
87.86250000000001,1.0000000000098923,1.0000000000098783,1.0000000000115872,1.0000000000098568,1.0000000000098674,1.000000000011581,1.0000000000115419,1.000000000011549,1.0000000000099334
87.8875,1.0000000000098705,1.000000000009857,1.0000000000082045,1.0000000000098344,1.0000000000098457,1.0000000000082006,1.000000000008161,1.0000000000081681,1.000000000009872
87.91250000000001,1.0000000000098601,1.000000000009847,1.000000000011549,1.000000000009824,1.000000000009835,1.0000000000115445,1.0000000000115064,1.0000000000115135,1.0000000000098996
87.9375,1.000000000009838,1.000000000009825,1.0000000000081717,1.0000000000098015,1.0000000000098126,1.000000000008169,1.0000000000081304,1.0000000000081384,1.0000000000098357
87.9625,1.000000000009827,1.0000000000098146,1.00000000001151,1.0000000000097906,1.0000000000098022,1.0000000000115095,1.0000000000114704,1.000000000011478,1.000000000009865
87.98750000000001,1.0000000000098055,1.0000000000097933,1.0000000000081384,1.0000000000097684,1.0000000000097797,1.0000000000081393,1.0000000000081006,1.0000000000081073,1.0000000000098028
88.0125,1.0000000000097953,1.0000000000097828,1.0000000000114713,1.0000000000097575,1.0000000000097697,1.000000000011474,1.0000000000114349,1.0000000000114424,1.0000000000098312
88.03750000000001,1.0000000000097733,1.0000000000097609,1.000000000008106,1.0000000000097358,1.0000000000097475,1.00000000000811,1.0000000000080709,1.0000000000080775,1.0000000000097673
88.0625,1.0000000000097629,1.0000000000097509,1.000000000011433,1.000000000009725,1.0000000000097369,1.000000000011438,1.0000000000113993,1.0000000000114069,1.0000000000097966
88.0875,1.000000000009741,1.000000000009729,1.0000000000080735,1.0000000000097033,1.0000000000097153,1.0000000000080806,1.000000000008043,1.0000000000080487,1.0000000000097353
88.11250000000001,1.0000000000097302,1.0000000000097184,1.0000000000113944,1.0000000000096922,1.0000000000097042,1.0000000000114033,1.0000000000113665,1.0000000000113718,1.000000000009762
88.1375,1.0000000000097091,1.0000000000096978,1.0000000000080411,1.0000000000096707,1.0000000000096834,1.00000000000805,1.0000000000080127,1.0000000000080194,1.0000000000097016
88.16250000000001,1.0000000000096987,1.0000000000096874,1.0000000000113558,1.0000000000096603,1.0000000000096727,1.0000000000113665,1.0000000000113292,1.0000000000113358,1.000000000009729
88.1875,1.000000000009677,1.0000000000096663,1.0000000000080091,1.0000000000096385,1.000000000009651,1.0000000000080207,1.0000000000079834,1.00000000000799,1.0000000000096652
88.2125,1.0000000000096665,1.000000000009656,1.0000000000113176,1.000000000009628,1.000000000009641,1.0000000000113314,1.000000000011295,1.0000000000113012,1.0000000000096945
88.23750000000001,1.0000000000096447,1.0000000000096343,1.0000000000079763,1.0000000000096065,1.0000000000096196,1.0000000000079905,1.0000000000079554,1.0000000000079607,1.0000000000096323
88.2625,1.0000000000096343,1.0000000000096236,1.0000000000112803,1.0000000000095963,1.0000000000096094,1.0000000000112963,1.0000000000112603,1.0000000000112665,1.0000000000096598
88.28750000000001,1.0000000000096123,1.0000000000096023,1.0000000000079448,1.0000000000095741,1.0000000000095872,1.0000000000079612,1.0000000000079265,1.0000000000079319,1.0000000000095977
88.3125,1.0000000000096017,1.0000000000095917,1.000000000011243,1.0000000000095641,1.0000000000095768,1.0000000000112608,1.000000000011227,1.0000000000112315,1.000000000009626
88.3375,1.000000000009581,1.000000000009571,1.0000000000079128,1.000000000009543,1.0000000000095564,1.0000000000079323,1.0000000000078981,1.0000000000079035,1.000000000009563
88.36250000000001,1.0000000000095706,1.0000000000095606,1.0000000000112053,1.000000000009533,1.0000000000095461,1.0000000000112261,1.000000000011192,1.0000000000111968,1.0000000000095923
88.3875,1.000000000009549,1.0000000000095393,1.0000000000078817,1.0000000000095113,1.0000000000095246,1.000000000007903,1.0000000000078701,1.0000000000078746,1.000000000009531
88.41250000000001,1.0000000000095384,1.000000000009529,1.0000000000111688,1.0000000000095008,1.0000000000095146,1.0000000000111915,1.000000000011159,1.000000000011163,1.0000000000095604
88.4375,1.0000000000095173,1.0000000000095082,1.0000000000078488,1.0000000000094795,1.000000000009494,1.0000000000078746,1.0000000000078413,1.0000000000078462,1.0000000000094973
88.4625,1.0000000000095068,1.000000000009498,1.0000000000111315,1.0000000000094693,1.0000000000094835,1.0000000000111569,1.0000000000111249,1.0000000000111293,1.0000000000095257
88.48750000000001,1.000000000009486,1.0000000000094762,1.0000000000078173,1.0000000000094489,1.0000000000094627,1.0000000000078448,1.0000000000078133,1.0000000000078169,1.0000000000094653
88.5125,1.0000000000094755,1.0000000000094662,1.0000000000110947,1.0000000000094387,1.0000000000094524,1.0000000000111222,1.0000000000110916,1.0000000000110947,1.0000000000094929
88.53750000000001,1.0000000000094538,1.0000000000094453,1.0000000000077875,1.0000000000094171,1.0000000000094318,1.0000000000078169,1.0000000000077862,1.0000000000077893,1.000000000009428
88.5625,1.000000000009444,1.0000000000094353,1.0000000000110574,1.0000000000094074,1.0000000000094218,1.0000000000110876,1.0000000000110574,1.000000000011061,1.0000000000094582
88.5875,1.000000000009423,1.0000000000094142,1.000000000007756,1.000000000009386,1.0000000000094007,1.0000000000077875,1.0000000000077578,1.0000000000077605,1.000000000009397
88.61250000000001,1.0000000000094122,1.0000000000094043,1.00000000001102,1.000000000009376,1.0000000000093907,1.0000000000110534,1.0000000000110236,1.0000000000110263,1.0000000000094253
88.6375,1.000000000009391,1.0000000000093827,1.0000000000077254,1.0000000000093552,1.0000000000093698,1.0000000000077582,1.0000000000077307,1.000000000007733,1.0000000000093623
88.66250000000001,1.0000000000093812,1.0000000000093725,1.0000000000109845,1.0000000000093452,1.0000000000093598,1.0000000000110192,1.0000000000109917,1.0000000000109934,1.0000000000093898
88.6875,1.00000000000936,1.0000000000093523,1.0000000000076956,1.0000000000093243,1.0000000000093396,1.0000000000077303,1.000000000007704,1.0000000000077058,1.0000000000093312
88.7125,1.0000000000093496,1.000000000009342,1.0000000000109481,1.0000000000093145,1.0000000000093299,1.000000000010984,1.0000000000109583,1.0000000000109606,1.0000000000093596
88.73750000000001,1.0000000000093285,1.0000000000093212,1.0000000000076636,1.0000000000092937,1.000000000009309,1.000000000007701,1.0000000000076756,1.0000000000076779,1.0000000000092966
88.7625,1.0000000000093183,1.0000000000093112,1.0000000000109117,1.000000000009284,1.0000000000092992,1.0000000000109495,1.000000000010925,1.000000000010926,1.000000000009325
88.78750000000001,1.0000000000092975,1.0000000000092901,1.000000000007634,1.0000000000092633,1.000000000009279,1.0000000000076725,1.000000000007649,1.0000000000076494,1.0000000000092646
88.8125,1.0000000000092877,1.0000000000092806,1.0000000000108762,1.0000000000092533,1.0000000000092693,1.0000000000109153,1.0000000000108926,1.000000000010893,1.000000000009294
88.8375,1.0000000000092666,1.000000000009259,1.0000000000076033,1.0000000000092322,1.0000000000092486,1.0000000000076446,1.000000000007621,1.000000000007622,1.0000000000092317
88.86250000000001,1.0000000000092568,1.0000000000092495,1.0000000000108407,1.0000000000092226,1.0000000000092388,1.000000000010882,1.0000000000108602,1.0000000000108598,1.0000000000092593
88.8875,1.0000000000092357,1.0000000000092288,1.000000000007574,1.0000000000092026,1.0000000000092186,1.0000000000076166,1.0000000000075957,1.0000000000075957,1.0000000000091989
88.91250000000001,1.0000000000092257,1.0000000000092188,1.0000000000108051,1.0000000000091929,1.0000000000092086,1.0000000000108487,1.0000000000108282,1.0000000000108282,1.0000000000092282
88.9375,1.0000000000092046,1.0000000000091982,1.0000000000075433,1.000000000009172,1.0000000000091882,1.0000000000075886,1.0000000000075677,1.0000000000075682,1.000000000009166
88.9625,1.000000000009195,1.0000000000091882,1.0000000000107687,1.0000000000091627,1.0000000000091789,1.000000000010815,1.0000000000107945,1.000000000010795,1.0000000000091944
