Mol,Temp,y,y_pred
092meth_382,353.15,-3.364443578,-3.2985702
003buta_12,298.15,2.145568466,1.7788217
131hept_553,353.35,-1.5744268,-1.4770192
0175odi,298.0,-1.36,-1.2721027
test4009,298.0,-0.46,-0.44823766
130nitr_552,303.15,-4.069552965,-3.7976246
113brom_466,303.15,-0.732579439,-0.8656932
054trif_228,373.15,-2.500425208,-2.7973287
161diet_661,353.15,-2.369475763,-2.3229344
test1061,298.0,-8.0,-8.065392
155npro_638,303.15,-0.345665284,-0.3490703
268meth_1075,323.15,-3.357020088,-3.480289
058phen_233,333.45,-5.506594183,-5.0881615
157mxyl_645,291.2,-0.945301047,-0.8553827
030meth_125,284.65,-3.339137182,-2.7618337
0049but,298.0,-4.72,-4.652987
260ethy_1031,273.15,-3.007277515,-2.8809128
152dime_628,313.15,-3.875964922,-3.4864018
123dibu_505,273.15,-4.669116711,-4.2880793
211pent_864,293.05,-2.660621321,-2.552995
cis-2-butene_methanol,298.0,-2.06,-1.6616263
180meth_733,298.15,-4.366280174,-4.281814
039dime_156,304.15,-2.57588636,-2.2848065
108hexy_433,323.15,-3.179489724,-3.4299045
0080hex,298.0,-3.29,-3.057351
009hept_30,312.95,-3.589894397,-3.6349797
142meth_590,293.15,-2.818747467,-2.5214353
095pent_387,323.15,-2.748381677,-2.3339121
133acet_570,282.15,-4.217515406,-3.6556847
266dime_1063,293.0,2.82,2.2244847
0097pro_chloroform,298.0,-6.35,-5.0432673
030meth_125,333.25,-2.297649663,-1.9430621
260ethy_1031,302.85,-2.026781682,-1.8118309
215nndi_886,303.15,-7.594251712,-7.081604
112bisc_456,323.25,-2.995857026,-2.8011622
test4007,298.0,-0.25,-0.41547203
142meth_590,288.0,-2.985521221,-2.6145272
200meth_808,293.15,-4.68188919,-4.8458242
268meth_1075,303.15,-4.024876309,-4.05805
200meth_808,322.75,-3.569789126,-3.6754112
074octa_295,303.15,3.132675942,2.4592526
0121met_chloroform,298.0,-7.5,-6.456834
0402adn,298.0,-13.6,-13.704984
016nona_72,323.15,-2.444330981,-2.5554538
109ethy_443,293.0,1.6,1.0121202
194pent_782,343.15,-0.411998029,-0.48649
203pent_817,303.15,-4.013219018,-4.1309395
012prop_53,373.15,-3.028483606,-3.1578896
059dich_237,298.15,-1.368532285,-1.3005713
032pipe_131,283.15,-5.663716658,-5.6179876
061cycl_241,304.15,-5.302576984,-5.2525697
049ethy_202,273.15,-3.277532971,-3.0600128
209dich_853,363.15,-0.297609973,-0.1296413
130nitr_552,313.15,-3.820862473,-3.6734347
082nona_342,343.65,-2.430480739,-2.6175835
035oxyl_138,308.0,-0.678688078,-0.5487087
050meth_212,322.95,-3.329901872,-2.757067
"1,1,1,2-tetrafluoroethane_methanol",298.0,-1.91,-1.6653454
263isob_1051,303.95,-3.853843871,-3.4264588
0106pro_chloroform,298.0,-4.73,-3.8834143
144morp_597,273.15,-7.994056365,-7.3967543
216anth_887,298.0,-3.600803451,-3.2987556
049ethy_202,323.15,-1.666417054,-1.2767076
153ethy_629,337.05,-2.285683859,-1.8955786
121meth_491,282.15,-3.55856921,-2.9862895
005dipr_16,373.15,-1.273373922,-1.4811101
248tric_988,283.55,-3.153775117,-2.9403036
012prop_53,353.15,-3.38964728,-3.431992
0091met,298.0,-2.78,-2.8653421
167cisd_673,278.0,0.84,0.65253663
150chlo_617,293.15,-0.214103727,-0.13908076
091buta_380,303.15,-2.81116366,-2.6415029
224benz_919,353.15,-3.224847956,-2.900722
266dime_1063,283.0,2.37,1.9460065
090nmet_375,303.15,-7.538538473,-7.340067
058phen_233,283.15,-6.751341682,-6.526763
064prop_265,353.15,-3.004395227,-3.0122643
075dime_305,293.0,2.84,2.1969855
217buty_888,303.15,-4.134370245,-4.0659294
0003pro,298.0,1.96,1.6381989
108hexy_433,273.15,-5.097688308,-4.7909894
013hept_55,363.35,-1.633873361,-2.279311
255cycl_1006,304.15,0.903244138,0.7236409
026prop_100,313.15,-2.438065427,-2.280188
063octa_255,273.15,-5.253406789,-5.0948935
197trif_794,313.15,-3.939876352,-4.091339
0035ben_chloroform,298.0,-4.64,-4.371604
0221tri_carbontet,298.0,-7.51,-6.906537
113brom_466,333.15,-0.294421936,-0.47287345
133acet_570,318.05,-3.41088355,-3.2380166
230bisc_941,292.25,-4.923452253,-5.078187
069meth_276,353.15,-2.080839068,-1.7740976
122pipe_500,333.15,-5.784941384,-5.662921
234brom_951,293.15,-1.590148485,-1.4396254
058phen_233,292.85,-6.463882785,-6.259343
067anil_274,339.45,-5.528827901,-5.3274703
108hexy_433,353.15,-2.427255069,-2.6260607
256hexa_1007,288.15,-0.291095893,0.1255064
104buty_415,293.15,-1.965516877,-2.0287032
216anth_887,277.1,-4.137344176,-3.8535757
140tric_586,313.15,1.761679364,1.7762568
0035ben_carbontet,298.0,-4.5,-3.3817015
241fluo_969,353.15,0.294506734,0.05530858
155npro_638,298.15,-0.520148329,-0.48672485
066etha_268,343.15,-6.044388052,-6.081045
253dich_996,290.25,-1.440691684,-1.5454571
0076but_carbontet,298.0,-4.09,-3.0145328
144morp_597,373.15,-5.089518791,-4.86895
002dime_2,343.65,-0.508580129,-0.85205364
260ethy_1031,283.15,-2.63346002,-2.493188
037hept_141,353.65,-1.920120026,-2.3021514
105ethy_425,343.65,-2.46384893,-1.8831657
083hexa_352,363.15,3.81932957,3.6358693
220tric_899,288.15,-0.838708168,-0.9556763
255cycl_1006,312.15,1.079485316,0.87676454
270dime_1079,304.15,-2.78275794,-2.590069
179cycl_732,318.35,0.64559463,0.5687134
157mxyl_645,318.0,-0.320567739,-0.31383824
004isob_15,273.15,-3.857655414,-3.238195
208tetr_850,293.15,-2.619733927,-2.7194197
045meth_187,313.15,0.98090589,0.7798803
009hept_30,303.75,-3.883725319,-3.9767723
172pent_692,273.15,-3.529375033,-2.822695
195meth_783,363.15,-3.562823628,-3.5705204
119dime_489,343.35,-2.467503829,-2.3708098
0006nhe_methanol,298.0,-2.47,-2.0788434
0416dcl,298.0,-1.99,-2.8650923
038diis_151,313.95,-0.629103759,-0.56875217
020nitr_91,323.15,-3.706427121,-3.3835316
244dich_977,308.05,-1.735798516,-1.9177951
186fluo_754,343.15,0.283098776,0.25888586
066etha_268,363.15,-5.389535766,-5.413748
037hept_141,343.35,-2.20734779,-2.5101871
0168chl,298.0,-0.25,-0.55992734
260ethy_1031,333.35,-1.173988491,-1.1423558
151tetr_627,303.15,0.215242051,0.26182032
016nona_72,313.15,-2.946606873,-2.9712696
224benz_919,283.0,-4.471071859,-3.808479
0184bro,298.0,-0.41,-0.42191195
test1054,298.0,-16.2,-15.078289
122pipe_500,313.15,-6.670132914,-6.5626698
013hept_55,302.95,-3.697353627,-3.8899918
167cisd_673,298.0,1.59,1.2037299
0057pcr_chloroform,298.0,-7.59,-6.5027666
0182bro,298.0,-0.56,-0.4211297
251brom_992,273.15,-1.282112975,-1.0636312
0401amia,298.0,-9.63,-9.525783
0054hex,298.0,-4.36,-4.0860844
152dime_628,303.15,-4.142648233,-3.789517
113brom_466,363.15,0.014020873,-0.23824763
155npro_638,318.15,-0.004516826,-0.014750719
063octa_255,353.25,-1.742059368,-1.9744971
039dime_156,332.95,-1.90964401,-1.7473521
116tran_482,293.0,1.73,1.281085
174hexa_712,313.25,2.997195242,2.5527747
188pent_765,363.15,-2.323463084,-2.1769826
197trif_794,333.15,-3.535379457,-3.6350174
0180bro,298.0,-0.7,-0.778116
011pent_43,333.45,-3.42733616,-3.3603566
065chlo_267,279.15,-1.576225477,-1.3707869
109ethy_443,288.0,1.42,0.84184575
247hydr_987,343.15,-0.180762233,0.20514321
047prop_200,320.15,1.552988487,1.2946675
067anil_274,281.75,-6.653142743,-6.46031
0026cyc,298.0,0.56,0.11819267
104buty_415,312.85,-1.464094913,-1.4289523
0052pen_chloroform,298.0,-5.9,-5.2318087
test1053,298.0,-6.7,-6.615473
247hydr_987,313.15,-0.39932302,-0.11941743
195meth_783,283.15,-5.382949169,-5.2337875
229ethe_940,298.15,1.318847907,1.0886831
041ethy_159,353.15,-3.836736864,-3.718159
131hept_553,292.95,-3.234698687,-2.905303
0079pen,298.0,-3.41,-2.964922
044hept_177,283.35,-4.627741048,-4.529002
019dich_90,298.15,0.190590502,0.03279829
023hexa_94,298.0,-0.240768122,-0.20313668
207anis_848,293.15,-2.838951827,-2.5321317
059dich_237,323.25,-0.72324708,-0.72891605
070prop_277,307.15,-2.34936768,-2.2142894
200meth_808,298.15,-4.483252831,-4.628826
222meth_906,331.15,-3.040158538,-2.440959
0045eth_methanol,298.0,-4.41,-3.7710786
098dime_400,363.15,-4.960762711,-4.8383226
0139thi,298.0,-2.55,-2.4232926
128isop_541,323.15,-1.580542656,-1.0474944
200meth_808,332.45,-3.258669579,-3.3821533
0075pro_carbontet,298.0,-3.35,-2.4624593
128isop_541,282.25,-2.91713068,-2.3791509
260ethy_1031,353.65,-0.73045726,-0.8398982
131hept_553,322.95,-2.298559617,-2.1036265
039dime_156,292.35,-2.888975886,-2.630096
0094met_carbontet,298.0,-4.43,-3.825632
240meth_959,353.45,-3.336702288,-3.3108788
0010met,298.0,2.32,1.9103596
0041nap,298.0,-2.39,-2.2489855
116tran_482,278.0,1.17,0.67885756
003buta_12,338.55,3.027483072,2.6117537
0039mxy_chloroform,298.0,-5.86,-5.268301
053tetr_227,303.15,-1.205376897,-1.3465354
101dime_406,343.35,-0.545550385,-0.6545198
047prop_200,295.15,1.115527158,0.9698036
144morp_597,343.15,-5.854918894,-5.5558915
145buty_600,353.15,-2.708002966,-2.4730272
104buty_415,363.85,-0.130534204,-0.51297784
154meth_632,353.25,-1.48441641,-1.1872416
262cycl_1049,293.25,-5.3850761,-4.6476545
202meth_816,282.85,-2.48483206,-2.4561694
188pent_765,283.15,-4.64938435,-4.7356997
116tran_482,298.0,1.9,1.4191267
186fluo_754,303.15,-0.152288537,-0.22811675
019dich_90,354.15,1.167159733,0.94986224
125dibu_519,293.05,-1.164206828,-0.96454394
009hept_30,283.39,-4.815590122,-4.8167696
100tetr_405,318.15,2.348162023,1.9472878
131hept_553,273.15,-3.985159168,-3.5360816
270dime_1079,356.15,-1.253883844,-1.2813282
151tetr_627,343.15,1.046483329,0.96901107
test4001_chloroform,298.0,-6.6,-5.192725
100tetr_405,363.15,3.00346515,2.5511549
n014,298.0,-3.58,-3.4057963
145buty_600,303.15,-3.545117603,-3.2367396
0136met,298.0,-1.24,-1.0529623
003buta_12,313.25,2.519356117,2.1198885
143dich_594,288.15,-2.003774234,-2.1004097
112bisc_456,313.15,-3.177924403,-2.9189405
037hept_141,303.75,-3.645436057,-3.7958553
003buta_12,282.15,1.639918394,1.3617132
n009_carbontet,298.0,-7.16,-5.4914236
108hexy_433,283.15,-4.642414696,-4.6067896
113brom_466,278.16,-1.175305132,-1.1317695
test2003,298.0,-8.72,-8.9346695
0100met,298.0,-2.49,-2.5090835
047prop_200,323.15,1.602838206,1.3372588
186fluo_754,333.15,0.190940015,0.13266969
225ethe_920,298.15,-1.304308287,-1.3356533
157mxyl_645,340.85,-0.132991005,0.11759925
008cycl_28,302.95,-4.919336912,-4.4690523
133acet_570,333.15,-3.171778171,-3.1323636
209dich_853,293.15,-1.636135824,-1.3729446
126nitr_529,333.15,-2.89893367,-2.7766984
test2027,298.0,-8.61,-7.81369
065chlo_267,333.15,-0.399955847,-0.45431852
009hept_30,303.15,-3.929322032,-4.00053
153ethy_629,318.25,-2.428263355,-2.0486197
0118ani_carbontet,298.0,-6.1,-4.431712
023hexa_94,308.61,-0.110097845,0.061221838
128isop_541,312.85,-1.885936515,-1.2626228
123dibu_505,333.15,-1.771462336,-2.0369992
212chlo_874,333.15,-0.05982888,-0.11519885
199diet_798,323.15,-5.542132719,-5.3947287
120dibr_490,283.15,-2.278912385,-2.2141593
154meth_632,273.15,-3.489779943,-3.023557
039dime_156,323.35,-2.138247411,-1.9108957
200meth_808,363.95,-2.580630186,-2.653658
112bisc_456,333.85,-2.773181569,-2.699384
063octa_255,343.25,-2.061198793,-2.2445784
151tetr_627,333.15,0.886826182,0.868639
121meth_491,322.95,-2.242145271,-1.898335
096meth_391,343.35,-2.507012944,-2.576462
199diet_798,293.85,-6.577271744,-6.5962725
215nndi_886,273.15,-8.362788687,-8.058559
215nndi_886,363.15,-6.338597591,-5.957245
188pent_765,313.15,-3.595128826,-3.7491355
161diet_661,323.15,-3.191589434,-3.0567443
231ally_947,333.15,-3.16897624,-2.767231
200meth_808,302.75,-4.241349305,-4.425678
234brom_951,283.15,-1.881951082,-1.5704658
064prop_265,323.15,-3.694593404,-3.5912638
046ethy_190,293.35,-4.314447228,-4.365137
166chlo_672,318.15,-0.475440231,-0.6742072
075dime_305,303.0,3.19,2.5152113
203pent_817,373.15,-2.711906835,-2.5138214
213octa_875,292.75,-4.029023826,-4.133395
224benz_919,363.15,-3.099782679,-2.7631125
070prop_277,279.15,-2.965811048,-2.5164495
008cycl_28,333.65,-4.25829599,-3.6863577
114dipr_467,293.15,-1.37301947,-1.2995934
041ethy_159,343.15,-4.022293044,-3.9161415
test4008,298.0,-0.12,-0.14740777
238form_957,313.15,-6.372118413,-5.593363
0200tet,298.0,3.16,2.9016469
065chlo_267,313.15,-0.761777639,-0.75277174
test2013,298.0,-8.42,-8.16576
212chlo_874,343.15,0.051536175,0.0019452572
009hept_30,288.19,-4.58679095,-4.6115437
127form_539,308.64,-6.738292055,-6.7764845
114dipr_467,373.15,0.348661712,0.5799086
009hept_30,295.09,-4.274557921,-4.3282537
017etha_82,277.78,-7.195459483,-6.654996
0437pho,298.0,-6.92,-6.7739925
104buty_415,282.45,-2.34364044,-2.321083
229ethe_940,290.25,1.17781484,0.9507215
test1008,298.0,-9.8,-9.226239
194pent_782,353.15,-0.242134369,-0.44307792
212chlo_874,298.15,-0.563700393,-0.5354923
186fluo_754,313.15,-0.026405549,-0.11706519
090nmet_375,323.15,-6.662981528,-6.442584
030meth_125,274.15,-3.602269286,-3.049201
225ethe_920,329.15,-0.730640222,-0.7277949
038diis_151,293.15,-1.442732823,-1.392772
178cycl_728,313.0,1.5,0.90096164
082nona_342,302.75,-4.198435035,-4.3329067
test1060,298.0,-8.9,-8.677626
050meth_212,282.85,-4.404100174,-3.9732232
093pyrr_383,303.15,-5.317874171,-5.111647
122pipe_500,303.15,-7.1328148,-7.063693
005dipr_16,293.15,-3.889282645,-3.876371
test1028,298.0,-6.2,-5.8157806
064prop_265,333.15,-3.448113625,-3.43992
0179tri,298.0,-1.98,-1.6487565
165chlo_671,345.65,0.744177695,0.65067863
0438pho,298.0,-3.86,-3.6642382
212chlo_874,303.15,-0.483434763,-0.48153508
067anil_274,321.15,-5.82045455,-5.5404024
202meth_816,312.45,-1.582817963,-1.617731
0083hep,298.0,-2.93,-3.0847225
030meth_125,288.05,-3.260436849,-2.6659923
test1006,298.0,-8.2,-7.8477726
248tric_988,321.55,-1.969751129,-2.0211518
070prop_277,285.65,-2.802494424,-2.486281
0166tri,298.0,-1.95,-2.2954512
220tric_899,298.15,-0.589373433,-0.6904521
262cycl_1049,333.75,-4.608650056,-3.9887667
223octa_909,303.15,-5.866281088,-5.477659
0058hep_chloroform,298.0,-7.53,-6.174286
002dime_2,323.15,-1.098126949,-1.3491491
054trif_228,343.15,-3.058446305,-3.1662383
110meth_451,323.15,-5.544218918,-4.948122
240meth_959,333.55,-3.768781136,-3.860736
109ethy_443,283.0,1.23,0.66968465
120dibr_490,308.15,-1.773344682,-1.782878
014pent_65,363.15,-1.145966398,-1.0267141
216anth_887,284.0,-3.956315051,-3.6792028
0008noc_carbontet,298.0,-5.39,-4.281622
155npro_638,288.0,-0.78074246,-0.75282574
113brom_466,298.13,-0.811560821,-0.92026544
263isob_1051,292.65,-4.085162614,-3.6630895
130nitr_552,283.15,-4.587741007,-4.1015177
0018cyc_chloroform,298.0,-4.45,-4.236435
219acet_898,278.0,-3.942444293,-3.4612741
037hept_141,363.85,-1.687188901,-2.1311238
069meth_276,313.15,-2.411005092,-2.2533188
063octa_255,288.15,-4.387170512,-4.309602
227hept_923,282.85,-3.619667992,-3.14456
011pent_43,363.15,-2.730041311,-2.6036139
199diet_798,302.85,-6.245631389,-6.3059936
263isob_1051,353.15,-2.833880034,-2.5889044
168nitr_678,293.15,-3.758908624,-3.5077324
0177bro,298.0,-0.82,-0.8439425
061cycl_241,293.15,-5.75892863,-5.648367
199diet_798,343.15,-4.942156299,-4.812869
134brom_571,283.15,-1.805463498,-1.4998608
0151phy_carbontet,298.0,-8.16,-6.2726564
152dime_628,333.15,-3.386484323,-2.8930316
227hept_923,353.35,-1.5744268,-1.2703817
072meth_293,285.05,1.822430337,1.885287
0041nap_carbontet,298.0,-7.55,-5.489196
082nona_342,282.95,-5.256042357,-5.070219
143dich_594,283.15,-2.106121652,-2.1784472
100tetr_405,308.15,2.166171208,1.7576349
037hept_141,333.55,-2.53165451,-2.7458377
041ethy_159,363.15,-3.61192422,-3.5007608
247hydr_987,278.15,-0.777480716,-0.43998373
135dich_572,288.15,-3.740361212,-3.9339488
067anil_274,298.0,-6.301464477,-6.0305977
203pent_817,283.15,-4.600151751,-4.625281
240meth_959,273.15,-6.102084897,-5.8603754
n010,298.0,-5.67,-5.512166
101dime_406,312.75,-1.302793396,-1.207711
0052pen_carbontet,298.0,-4.73,-3.7915237
0099but_carbontet,298.0,-5.59,-4.7853646
066etha_268,273.15,-8.494072744,-8.91329
035oxyl_138,273.15,-1.559040623,-1.2383376
253dich_996,286.65,-1.52137654,-1.582752
0106pro_carbontet,298.0,-3.59,-2.735843
059dich_237,320.65,-0.816688914,-0.7839787
263isob_1051,322.85,-3.376872043,-3.0859017
246meth_979,323.15,-6.361354638,-5.93524
044hept_177,343.45,-2.291227991,-2.4156694
143dich_594,313.15,-1.53906649,-1.7135088
114dipr_467,353.15,0.124107492,0.13022947
180meth_733,288.15,-4.743711448,-4.6833167
082nona_342,312.75,-3.789573411,-3.9188795
195meth_783,323.15,-4.30888643,-4.2158203
0442pho,298.0,-4.09,-4.2054625
016nona_72,283.05,-4.719175379,-4.55107
212chlo_874,273.15,-1.008826806,-0.7278149
091buta_380,323.15,-2.335159007,-2.227169
110meth_451,283.15,-6.863103591,-6.2999315
030meth_125,304.05,-2.864136897,-2.3074281
049ethy_202,343.35,-1.225125197,-0.7680967
230bisc_941,304.15,-4.591782251,-4.651265
100tetr_405,273.15,1.28353519,0.9005251
186fluo_754,323.15,0.087884345,0.012456179
0222tri,298.0,-6.1,-6.101654
117chlo_487,304.15,-2.329083428,-2.0923796
208tetr_850,313.15,-2.075153973,-2.199346
253dich_996,308.15,-1.084654094,-1.2844288
019dich_90,338.15,1.029965057,0.75773096
059dich_237,307.65,-1.07652448,-1.081481
0019met,298.0,1.71,1.2047496
202meth_816,273.15,-2.915737453,-2.608013
0199chl_methanol,298.0,-2.12,-1.6790676
101dime_406,282.45,-2.250713916,-2.2931795
0134nit_carbontet,298.0,-6.92,-5.52818
072meth_293,319.95,2.411668907,2.0582821
201cume_815,308.09,-0.308971774,-0.3045113
123dibu_505,313.15,-2.61353287,-2.8163128
113brom_466,373.15,0.089917416,-0.18809462
212chlo_874,307.75,-0.43443378,-0.4273951
168nitr_678,303.15,-3.541384772,-3.3009713
123dibu_505,283.15,-4.106161114,-3.9315944
