Mol,Temp,y,y_pred
143dich_594,313.15,-1.53906649,-1.633657
0197bro,298.0,1.79,1.9219077
0131nit,298.0,-3.34,-3.5637927
031pent_128,303.15,-3.318573187,-2.736833
119dime_489,323.15,-3.013892207,-3.2326326
033diet_133,273.15,-2.635320039,-2.7611492
test1010,298.0,-10.0,-10.05512
194pent_782,343.15,-0.411998029,-0.69844854
142meth_590,313.15,-2.409216147,-2.535469
026prop_100,313.15,-2.438065427,-2.5752177
0106pro,298.0,-4.39,-4.7253933
163cycl_666,288.0,0.11,-0.15319228
250nitr_991,363.15,-9.762821777,-9.396315
0118ani_carbontet,298.0,-6.1,-5.135513
170meth_681,298.15,-2.400734479,-2.2126234
0215pbr_carbontet,298.0,-7.86,-7.10458
266dime_1063,308.0,3.37,2.701575
072meth_293,344.65,2.708387021,2.0827563
171hept_682,303.15,-6.355416829,-6.0748787
0101pen_chloroform,298.0,-7.36,-6.9546328
0144thi_chloroform,298.0,-5.98,-5.978279
261hexa_1039,333.25,-2.808163205,-3.0987291
test3015,298.0,-8.93,-7.808591
267octa_1065,282.85,-4.277816239,-3.9213648
0205chl,298.0,0.06,0.17066264
048urea_201,338.15,-13.00215303,-12.179077
181diis_741,283.15,-3.911917477,-3.4652786
026prop_100,273.15,-3.586116768,-4.027205
063octa_255,288.15,-4.387170512,-4.629104
010brom_40,283.15,-0.898539451,-1.1800486
227hept_923,303.85,-2.830663238,-2.5576391
111prop_455,283.0,-3.8239444,-3.6502626
053tetr_227,313.15,-0.971944139,-1.195765
test0016,298.0,-3.82,-3.646218
121meth_491,322.95,-2.242145271,-2.149459
test1029,298.0,-4.2,-4.2326775
064prop_265,353.15,-3.004395227,-3.324761
059dich_237,320.65,-0.816688914,-0.9270396
192tric_778,283.15,-0.597610479,-0.7414857
144morp_597,353.15,-5.590484801,-5.575445
076meth_314,273.15,-7.308180089,-7.1606264
224benz_919,353.15,-3.224847956,-2.9571157
225ethe_920,324.15,-0.797508273,-0.86716735
061cycl_241,333.65,-4.349494681,-4.8087606
0070eth_chloroform,298.0,-3.65,-3.1837754
224benz_919,283.0,-4.471071859,-4.220459
110meth_451,333.15,-5.252691772,-5.2295976
0167chla,298.0,-0.27,-0.55841744
111prop_455,308.15,-3.183817182,-3.1760485
0039mxy,298.0,-0.84,-0.7738061
201cume_815,353.39,0.642964589,0.5128012
0058hep_chloroform,298.0,-7.53,-6.5581036
test4003,298.0,-0.89,-1.1193619
0175odi,298.0,-1.36,-1.4938965
0525car_carbontet,298.0,-4.35,-3.9690003
133acet_570,282.15,-4.217515406,-3.6979427
031pent_128,298.15,-3.446102861,-2.8212245
207anis_848,302.85,-2.5280124,-2.536869
237nbut_954,303.15,-0.211583061,-0.21255803
097trim_399,300.0,-0.753431734,-0.8367332
260ethy_1031,292.95,-2.342683358,-2.6121464
261hexa_1039,283.25,-4.669361424,-4.805028
168nitr_678,283.15,-3.974989082,-3.9385443
028cycl_111,273.15,-6.401626765,-6.0862513
245pyri_978,293.15,-4.817954184,-4.618226
160nndi_659,333.15,-2.528775842,-2.545456
219acet_898,288.15,-3.667217709,-3.4248552
110meth_451,293.15,-6.50945686,-6.2320824
0421dfl_chloroform,298.0,-1.55,-1.9770162
0060dim_methanol,298.0,-2.31,-2.1191905
149etha_616,345.55,2.665658571,2.0748913
157mxyl_645,340.85,-0.132991005,-0.008330584
207anis_848,343.35,-1.692662196,-1.94028
142meth_590,293.0,-2.894761218,-2.8042731
189nmet_775,333.15,-5.826623184,-5.719803
080dich_331,313.15,-0.554956053,-0.81230545
046ethy_190,323.15,-3.230873602,-3.471116
046ethy_190,353.45,-2.425415934,-2.8307786
090nmet_375,333.15,-6.250032127,-6.413862
231ally_947,273.15,-4.148977258,-3.89728
047prop_200,313.15,1.441233634,1.1097145
091buta_380,303.15,-2.81116366,-2.9560046
237nbut_954,288.15,-0.723486836,-0.7057307
177trie_722,333.15,-1.633802247,-1.7808515
183vale_749,273.15,-4.194742136,-3.8793523
124meth_515,273.15,-6.28739762,-5.1816998
test1011,298.0,-3.5,-3.8370292
205hept_828,318.15,3.479504093,2.8374507
145buty_600,363.15,-2.591078242,-2.7868361
120dibr_490,293.15,-2.057093493,-2.0997193
192tric_778,293.15,-0.353883438,-0.5356004
062hexa_251,293.15,-5.099634758,-5.2875676
082nona_342,322.95,-3.293324064,-3.481304
115nmet_477,373.15,-1.70380854,-1.5735517
269chlo_1078,313.15,-0.56559893,-0.66101
059dich_237,338.25,-0.446140054,-0.6024178
248tric_988,283.55,-3.153775117,-2.8159678
172pent_692,292.85,-2.810624125,-2.7009604
021benz_92,303.15,-6.557824526,-6.2182302
187diet_755,322.85,-4.727618977,-4.682538
248tric_988,321.55,-1.969751129,-2.0114732
147hydr_614,343.15,-8.771607399,-8.875954
0128butb,298.0,-3.64,-3.648284
171hept_682,333.15,-5.167986022,-5.0470495
233tetr_950,343.15,3.830491672,4.0610504
001tetr_1,274.15,-0.603803678,-0.4922459
0121met_chloroform,298.0,-7.5,-6.740882
244dich_977,308.05,-1.735798516,-1.7731075
049ethy_202,282.65,-2.914000633,-3.0731215
149etha_616,308.75,2.129119971,1.5615437
193meth_779,328.85,3.373195929,2.6902378
029pent_116,363.15,-2.433167853,-2.8395045
207anis_848,293.15,-2.838951827,-2.6999543
n014,298.0,-3.58,-3.479389
040dime_157,298.0,2.361994571,1.8031876
0139thi_chloroform,298.0,-7.61,-6.318532
053tetr_227,303.15,-1.205376897,-1.4355934
143dich_594,333.15,-1.317896221,-1.3175113
028cycl_111,353.45,-4.086509759,-4.018265
0135met,298.0,-3.59,-3.6813433
042cycl_160,353.55,-3.769866162,-4.186643
110meth_451,273.15,-7.233629651,-6.645508
144morp_597,313.15,-6.707362603,-6.585926
204meth_822,292.55,-3.199808138,-2.7400131
061cycl_241,313.15,-4.990587974,-5.326783
0013dim,298.0,2.88,2.3552802
156ethy_639,302.85,-2.610678747,-2.3670678
213octa_875,353.15,-1.674385857,-2.187635
0045eth_methanol,298.0,-4.41,-3.545876
0116pyr_chloroform,298.0,-6.45,-5.8326764
033diet_133,281.65,-2.45752205,-2.5286765
078dime_320,323.15,-9.239859643,-8.665896
162phen_665,329.45,-5.598464235,-5.47155
240meth_959,333.55,-3.768781136,-4.0737963
190pxyl_776,313.14,-0.33094315,-0.46214342
269chlo_1078,353.15,-0.13678803,-0.23828387
245pyri_978,333.15,-3.955970827,-3.9468396
0099but_chloroform,298.0,-6.71,-6.218007
068nitr_275,313.15,-3.485145461,-3.4436765
121meth_491,343.15,-1.767985044,-1.5478245
237nbut_954,285.65,-0.829810673,-0.78797424
207anis_848,354.35,-1.531714178,-1.8095906
0090hex_carbontet,298.0,-6.99,-6.957778
223octa_909,303.15,-5.866281088,-5.8416185
255cycl_1006,293.15,0.685429019,0.4487226
069meth_276,333.15,-2.203206129,-2.3018088
149etha_616,285.45,1.655352459,1.2732255
test0011,298.0,-6.0,-5.9939623
210buty_854,282.65,-3.005727239,-3.2041562
188pent_765,303.15,-3.92071398,-4.261672
173buty_702,282.25,-3.143161469,-2.7693906
258hexa_1012,312.75,-2.865649493,-2.6262298
236ethy_953,363.15,-3.649885653,-3.579823
065chlo_267,279.15,-1.576225477,-1.3370812
119dime_489,353.15,-2.254796641,-2.4655828
0038oxy_chloroform,298.0,-6.23,-5.6838474
199diet_798,302.85,-6.245631389,-6.396331
209dich_853,363.15,-0.297609973,-0.37248254
test2029,298.0,-0.8,-1.0700957
114dipr_467,303.15,-1.031477534,-1.1109529
224benz_919,363.15,-3.099782679,-2.8010547
051buty_215,353.35,-1.040496772,-0.91952264
168nitr_678,293.15,-3.758908624,-3.692607
001tetr_1,298.15,0.107714514,0.09626341
048urea_201,330.17,-13.19540531,-12.352642
133acet_570,288.15,-4.035327056,-3.567686
0092ethb,298.0,-2.65,-2.7681885
105ethy_425,343.65,-2.46384893,-2.296595
126nitr_529,343.15,-2.74771595,-2.6597528
049ethy_202,323.15,-1.666417054,-1.8118951
021benz_92,293.15,-6.835093641,-6.419964
192tric_778,297.95,-0.208472265,-0.42967248
144morp_597,283.15,-7.655213288,-7.4324455
0095eth_chloroform,298.0,-5.58,-5.390586
152dime_628,373.15,-2.571168827,-2.790048
075dime_305,308.0,3.33,2.7268698
190pxyl_776,343.14,0.227364509,0.09782791
0116pyr,298.0,-4.7,-4.6618633
211pent_864,304.05,-2.328927934,-2.3138926
047prop_200,308.15,1.361909615,1.0384085
181diis_741,353.15,-1.136220861,-0.78155494
240meth_959,363.65,-3.091480607,-3.351878
006hydr_26,373.15,-9.056483218,-8.996808
0058hep,298.0,-4.24,-4.475624
043hexa_167,298.15,-6.22441652,-5.9535904
117chlo_487,284.15,-2.847816948,-2.7029717
148chlo_615,363.15,-0.607751771,-0.13650393
178cycl_728,308.0,1.35,0.78079534
029pent_116,313.15,-3.709650326,-4.084356
255cycl_1006,303.15,0.880409691,0.6949296
262cycl_1049,283.15,-5.613114935,-4.903265
204meth_822,293.15,-3.18946699,-2.7262301
049ethy_202,343.35,-1.225125197,-1.2297226
192tric_778,288.15,-0.470080335,-0.6405237
n011_chloroform,298.0,-8.01,-7.716875
110meth_451,323.15,-5.544218918,-5.487626
188pent_765,323.15,-3.29427052,-3.7080166
072meth_293,335.45,2.610019809,2.0528615
254octa_1000,273.15,-5.474643711,-5.583676
114dipr_467,323.15,-0.462276033,-0.6193856
139dich_584,298.15,-4.19630428,-4.127511
083hexa_352,273.15,1.678687915,1.8087313
084tert_354,333.65,-0.944608137,-0.86560845
183vale_749,293.15,-3.656540036,-3.4673665
048urea_201,329.03,-13.22472503,-12.370457
0221tri_chloroform,298.0,-10.9,-11.077235
112bisc_456,304.15,-3.364367901,-3.2922192
204meth_822,303.95,-2.869240049,-2.4850473
031pent_128,343.35,-2.488789143,-2.116241
245pyri_978,373.15,-3.354841311,-3.4240866
0506nit_carbontet,298.0,-3.52,-3.3128428
160nndi_659,283.15,-3.818388899,-4.2514453
019dich_90,290.15,-0.05364625,-0.47517192
049ethy_202,313.05,-1.968682966,-2.1207654
138isob_577,292.85,-2.542194386,-2.3352695
173buty_702,273.15,-3.495478875,-3.1056774
178cycl_728,298.0,1.05,0.5163977
178cycl_728,293.0,0.88,0.37928724
059dich_237,303.15,-1.235009816,-1.3285823
0216amm_chloroform,298.0,-2.41,-2.0871575
078dime_320,293.15,-9.95586534,-9.067661
022nitr_93,293.15,-3.248751468,-3.3327332
142meth_590,298.0,-2.754969581,-2.7373333
265dime_1062,303.15,-4.428958605,-4.2703114
250nitr_991,333.15,-10.08196497,-9.72832
076meth_314,323.15,-5.861020787,-5.7525587
201cume_815,333.09,0.28272901,0.25520015
n010_carbontet,298.0,-7.23,-6.565508
001tetr_1,283.15,-0.283973035,-0.23361301
043hexa_167,273.15,-7.04244119,-6.6318226
033diet_133,339.65,-0.976923437,-1.093319
048urea_201,291.87,-14.08254408,-13.25784
0103eth,298.0,-4.5,-5.335335
0105aze,298.0,-5.56,-5.5965424
236ethy_953,303.15,-4.827857742,-4.7524366
181diis_741,333.15,-1.797941693,-1.3608693
0213bis,298.0,-3.92,-4.0417643
148chlo_615,353.15,-0.615165123,-0.24410963
133acet_570,283.0,-4.164378628,-3.679204
043hexa_167,298.0,-6.187724682,-5.9533606
101dime_406,343.35,-0.545550385,-0.6371671
0078pen_carbontet,298.0,-4.81,-4.3630323
216anth_887,298.0,-3.600803451,-3.36566
n203_chloroform,298.0,-15.03,-14.9311695
175tetr_718,323.65,2.702111671,1.6169469
111prop_455,303.15,-3.335733398,-3.2742538
001tetr_1,307.75,0.366918931,0.23043108
008cycl_28,323.35,-4.465058877,-4.0858326
262cycl_1049,343.65,-4.482345777,-4.093977
261hexa_1039,312.95,-3.490071223,-3.6877427
049ethy_202,273.15,-3.277532971,-3.3668122
119dime_489,291.95,-4.137578846,-4.318692
245pyri_978,353.15,-3.624703693,-3.6237588
0048pro,298.0,-4.76,-4.6944733
181diis_741,273.15,-4.420584593,-3.9554803
224benz_919,343.15,-3.306900147,-3.0954578
0087pro_carbontet,298.0,-4.09,-3.8127046
191dime_777,353.15,-0.681282922,-0.65709805
028cycl_111,363.65,-3.918320514,-3.7537286
078dime_320,353.15,-8.588259703,-8.167437
046ethy_190,304.05,-3.88011834,-4.0916343
256hexa_1007,298.15,0.027361751,-0.43841028
271isob_1080,323.45,-1.577570992,-1.3753839
215nndi_886,298.0,-7.715363697,-7.4796743
188pent_765,273.15,-5.054274482,-5.226306
146hexa_604,343.15,-1.253439182,-1.5261747
140tric_586,343.15,2.262052467,2.2297184
138isob_577,353.35,-1.057458389,-0.8120507
083hexa_352,283.15,1.934501778,2.0616376
019dich_90,298.0,0.190590502,-0.26411748
010brom_40,298.15,-0.401464963,-0.84165335
163cycl_666,298.0,0.4,0.15111351
148chlo_615,291.15,-1.240317186,-1.1923927
040dime_157,372.25,3.980073283,3.26322
0103eth_carbontet,298.0,-2.77,-2.324824
104buty_415,363.85,-0.130534204,-0.53519106
059dich_237,313.15,-0.950550392,-1.0886079
261hexa_1039,323.15,-3.132230003,-3.370552
237nbut_954,323.14,0.320509357,0.2949686
198isoq_797,329.15,-4.910579218,-4.7726393
008cycl_28,273.15,-5.740438452,-5.475432
0423brt,298.0,-0.93,-0.75036085
263isob_1051,282.85,-4.396755701,-4.629292
037hept_141,333.55,-2.53165451,-2.90043
084tert_354,273.15,-2.717241211,-2.4980922
110meth_451,313.15,-5.850535329,-5.7513733
225ethe_920,298.15,-1.304308287,-1.3957479
080dich_331,291.15,-0.969544745,-1.1020674
148chlo_615,323.15,-0.813404623,-0.6561588
0220tri_carbontet,298.0,-7.24,-7.0825033
191dime_777,373.15,-0.494125408,-0.6030481
256hexa_1007,303.15,0.208850758,-0.45022798
207anis_848,283.35,-3.191071389,-2.8924565
232meth_949,288.1,-6.279999379,-6.1515713
053tetr_227,353.15,-0.300695063,-0.55938625
248tric_988,321.05,-1.974097641,-2.0234182
042cycl_160,303.85,-5.343398235,-5.4052076
048urea_201,319.71,-13.44457911,-12.554409
175tetr_718,273.15,-0.076689882,-0.5304359
184carb_752,298.15,0.392530347,0.31330276
178cycl_728,283.0,0.52,0.05817151
171hept_682,273.15,-7.731990535,-7.159214
156ethy_639,312.65,-2.349654081,-2.1664858
051buty_215,363.65,-0.802285057,-0.72283494
n202,298.0,-17.74,-16.860527
133acet_570,313.15,-3.512938714,-3.137042
037hept_141,313.45,-3.261570612,-3.4812307
255cycl_1006,312.15,1.079485316,0.9172394
250nitr_991,373.15,-9.687701738,-9.236626
163cycl_666,283.0,-0.04,-0.3150146
136etha_574,293.15,-4.923950767,-4.7259192
250nitr_991,313.15,-10.37755421,-10.093422
210buty_854,323.15,-1.355826954,-1.5908964
239cisd_958,333.15,-0.485499315,-0.6394656
0233ethb,298.0,-9.71,-9.041702
062hexa_251,333.15,-3.739465926,-3.9695063
031pent_128,333.25,-2.653820733,-2.2329252
189nmet_775,353.15,-5.489412815,-5.270685
249cycl_989,298.0,1.171694148,0.6802428
199diet_798,323.15,-5.542132719,-5.595522
245pyri_978,313.15,-4.35233334,-4.2574153
067anil_274,369.85,-5.145716509,-4.843462
241fluo_969,312.75,-0.449391296,-0.5609921
059dich_237,307.65,-1.07652448,-1.2197475
160nndi_659,363.15,-1.869822578,-2.0090137
218tetr_891,323.15,-4.237726559,-4.2717075
078dime_320,283.15,-10.20995021,-9.316995
061cycl_241,304.15,-5.302576984,-5.505612
0089pen,298.0,-6.16,-5.458351
271isob_1080,273.15,-2.843538304,-2.645818
021benz_92,328.15,-5.892216519,-5.7193327
065chlo_267,323.15,-0.5674745,-0.65817285
178cycl_728,278.0,0.32,-0.1130774
163cycl_666,278.0,-0.19,-0.481498
201cume_815,318.09,-0.052225887,-0.048867464
232meth_949,293.1,-6.088118264,-6.041978
141dich_589,298.15,-1.333956226,-1.2696949
198isoq_797,298.35,-5.521350101,-5.1879992
177trie_722,283.15,-3.747054396,-3.666865
040dime_157,273.15,1.340165603,1.1135175
208tetr_850,343.15,-1.44129708,-1.4895711
218tetr_891,283.15,-5.376648747,-5.344014
119dime_489,298.15,-3.959904418,-4.0854588
145buty_600,343.15,-2.827577082,-3.0941706
231ally_947,313.15,-3.449616757,-3.3940356
184carb_752,288.15,0.18940851,0.17731452
022nitr_93,323.15,-2.72913747,-2.8685505
193meth_779,298.15,2.52116178,1.8364809
0012met,298.0,2.52,1.8611414
028cycl_111,292.35,-5.69589197,-5.6223707
210buty_854,312.75,-1.684107769,-2.0288062
012prop_53,353.15,-3.38964728,-3.5499344
0084met,298.0,-4.58,-4.3821616
104buty_415,312.85,-1.464094913,-1.770546
001tetr_1,293.15,-0.021042558,0.009579897
231ally_947,363.15,-2.967755504,-3.0303752
175tetr_718,282.55,0.522260063,-0.19634652
0097pro_carbontet,298.0,-5.03,-4.7451916
245pyri_978,303.15,-4.576205356,-4.4301777
233tetr_950,293.15,2.995249212,3.269622
0215pbr,298.0,-7.13,-6.7195034
067anil_274,298.0,-6.301464477,-6.1943083
0221tri,298.0,-7.8,-8.144102
232meth_949,298.15,-5.897552538,-5.925127
042cycl_160,363.75,-3.588510425,-3.9929085
043hexa_167,308.15,-5.940565178,-5.8355265
140tric_586,303.15,1.558164217,1.5264187
0104dim_chloroform,298.0,-3.69,-3.958128
260ethy_1031,353.65,-0.73045726,-1.0460585
210buty_854,343.35,-0.699553786,-0.97556436
190pxyl_776,313.0,-0.346859296,-0.4651848
101dime_406,273.15,-2.637622407,-2.8753362
010brom_40,293.15,-0.56269602,-0.9564426
0209chl,298.0,0.11,-0.11449051
079octy_321,292.15,-3.026209144,-2.8246503
262cycl_1049,333.75,-4.608650056,-4.3040967
075dime_305,283.0,2.42,1.9143069
078dime_320,333.15,-9.015794582,-8.511248
241fluo_969,298.15,-0.787782873,-0.8629892
059dich_237,353.15,-0.286631354,-0.3913319
234brom_951,283.15,-1.881951082,-1.7028176
112bisc_456,293.15,-3.618224597,-3.5396907
063octa_255,363.65,-1.521925046,-2.0472672
238form_957,303.15,-6.50891998,-6.0719585
147hydr_614,323.15,-9.115728458,-9.254718
140tric_586,353.15,2.375965387,2.3441613
048urea_201,310.51,-13.66017803,-12.963554
080dich_331,323.15,-0.377550539,-0.64447093
265dime_1062,313.15,-4.111603713,-3.9604397
048urea_201,358.15,-12.50697716,-11.529893
0124dim,298.0,-4.72,-4.9620495
125dibu_519,293.05,-1.164206828,-1.4560432
258hexa_1012,303.15,-3.129931999,-2.8494768
059dich_237,338.35,-0.463089925,-0.60069513
test3001,298.0,-14.83,-14.364047
045meth_187,333.15,1.231122732,1.0383313
084tert_354,343.65,-0.750363852,-0.59390974
189nmet_775,308.4,-6.300907807,-6.323201
250nitr_991,273.15,-11.1871403,-10.795143
119dime_489,343.35,-2.467503829,-2.708936
142meth_590,283.0,-3.116532207,-2.9300516
115nmet_477,273.15,-4.977953957,-5.137619
162phen_665,277.15,-6.524463081,-6.6456947
265dime_1062,283.15,-5.139040906,-4.903284
191dime_777,277.85,-1.890896623,-1.6640376
189nmet_775,323.15,-6.032063397,-5.9928064
0094met,298.0,-2.93,-2.753906
258hexa_1012,364.65,-1.756560395,-1.7267833
080dich_331,303.15,-0.707641836,-0.9462404
111prop_455,313.15,-3.171785745,-3.094477
232meth_949,373.15,-4.692958715,-4.4312773
test2019,298.0,-10.78,-10.601062
170meth_681,298.0,-2.336380678,-2.216157
163cycl_666,313.0,0.8,0.60251975
031pent_128,308.15,-3.212049828,-2.6455579
006hydr_26,363.15,-9.144209198,-9.319655
191dime_777,292.6,-1.613993146,-1.4091996
218tetr_891,353.15,-3.69468596,-3.7879763
138isob_577,343.25,-1.253978922,-1.0015514
061cycl_241,343.45,-4.052893482,-4.463953
048urea_201,343.15,-12.87951086,-12.034635
147hydr_614,283.15,-10.04510972,-10.061306
083hexa_352,333.15,3.144089135,3.0576022
068nitr_275,303.15,-3.639584895,-3.547258
test0009,298.0,-3.28,-3.3061283
test1016,298.0,-9.6,-9.372509
224benz_919,333.15,-3.46859874,-3.3192132
198isoq_797,332.95,-4.841885744,-4.7071266
141dich_589,288.15,-1.498320662,-1.4556336
183vale_749,333.15,-2.899924229,-2.7423158
143dich_594,323.15,-1.420361935,-1.4907684
017etha_82,287.36,-7.015661454,-6.7414646
101dime_406,302.85,-1.606177509,-1.7651258
0047pro_methanol,298.0,-4.75,-4.0920973
175tetr_718,293.05,1.049856755,0.17400694
104buty_415,304.35,-1.595120936,-2.0276864
test1030,298.0,-5.5,-5.4257383
121meth_491,332.65,-2.010498241,-1.83911
141dich_589,313.15,-1.083100606,-1.0138142
test0001,298.0,-8.84,-8.816422
007meth_27,323.15,-4.059628107,-4.083649
0445pho,298.0,-5.7,-5.5211554
047prop_200,298.0,1.17885675,0.88592005
001tetr_1,290.65,-0.071806984,-0.038373232
224benz_919,293.15,-4.252695406,-4.042325
199diet_798,273.15,-7.431579813,-7.234907
0418bri,298.0,-0.03,-0.41199565
262cycl_1049,363.85,-4.314230459,-3.6426601
225ethe_920,338.15,-0.618616825,-0.5542089
260ethy_1031,343.55,-0.965334741,-1.2019842
0220tri,298.0,-8.7,-9.195916
175tetr_718,333.85,3.19249174,2.1659567
022nitr_93,313.15,-2.885675289,-3.106847
241fluo_969,353.15,0.294506734,-0.07774472
012prop_53,298.0,-4.756320792,-4.422949
114dipr_467,283.15,-1.754240125,-1.6623483
059dich_237,363.15,-0.19477762,-0.29063296
267octa_1065,323.15,-2.502444729,-2.6474438
079octy_321,302.55,-2.421682337,-2.5167863
0179tri,298.0,-1.98,-1.6518724
019dich_90,338.15,1.029965057,0.5585613
test1015,298.0,-9.5,-9.257838
238form_957,318.15,-6.29056192,-5.8275547
262cycl_1049,313.35,-4.954236057,-4.5116615
074octa_295,293.15,2.709807904,2.3538806
216anth_887,284.0,-3.956315051,-3.6544356
159chlo_656,292.25,-9.119460398,-8.388917
112bisc_456,323.25,-2.995857026,-3.0065453
139dich_584,308.15,-3.787580714,-3.7425365
076meth_314,303.15,-6.405650801,-6.4633474
231ally_947,323.15,-3.315733183,-3.2840762
162phen_665,291.45,-6.278593872,-6.218178
209dich_853,288.15,-1.747532593,-1.687496
265dime_1062,273.15,-5.53352368,-5.259879
268meth_1075,293.15,-4.402670138,-4.476121
190pxyl_776,303.0,-0.581591751,-0.687009
132diet_563,333.35,-2.41799392,-2.4374316
101dime_406,282.45,-2.250713916,-2.4751625
0117met_chloroform,298.0,-6.99,-6.4847784
237nbut_954,313.15,0.085823181,0.08459425
148chlo_615,298.15,-1.115078831,-1.0633613
0133nit,298.0,-3.08,-3.088639
test1023,298.0,-5.7,-5.1335874
211pent_864,273.15,-3.392297136,-3.1480765
126nitr_529,353.15,-2.601055896,-2.4603794
110meth_451,283.15,-6.863103591,-6.445814
065chlo_267,313.15,-0.761777639,-0.76081455
191dime_777,282.65,-1.792979971,-1.5735372
038diis_151,273.15,-2.418347577,-2.3881445
210buty_854,302.85,-2.034023018,-2.4128022
048urea_201,368.15,-12.25428964,-11.209623
048urea_201,346.26,-12.80310128,-11.9407425
177trie_722,313.15,-2.375372389,-2.470871
0062dio_carbontet,298.0,-4.97,-4.6942577
076meth_314,373.15,-4.679295127,-4.877324
065chlo_267,298.15,-1.072852225,-0.9728255
125dibu_519,363.65,1.575778234,0.8535311
225ethe_920,322.15,-0.852117163,-0.9146905
031pent_128,282.85,-3.821625611,-3.2535267
112bisc_456,354.05,-2.503262533,-2.632561
test1014,298.0,-9.0,-8.365604
063octa_255,323.15,-2.722340021,-3.060786
033diet_133,285.15,-2.334043923,-2.4414313
258hexa_1012,298.15,-3.267640754,-2.9569483
159chlo_656,364.95,-8.223411715,-8.154773
006hydr_26,273.15,-10.78946824,-10.638947
021benz_92,298.15,-6.693327055,-6.299653
016nona_72,363.65,-1.136315873,-1.5531443
194pent_782,303.15,-1.355993904,-1.6225495
124meth_515,343.35,-3.365410743,-2.8710704
201cume_815,309.0,-0.311087067,-0.26443315
0174chl,298.0,-1.12,-1.0877382
072meth_293,287.85,1.87719547,1.7562764
199diet_798,343.15,-4.942156299,-5.167695
269chlo_1078,343.15,-0.227564948,-0.32855392
